Data Caixa,CodO,Credito,CodD,Debito,Extrato, Valor 
18-Jun-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-ANUBIS SERV-18/06,12
18-Jun-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -18/06,50
18-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-BANDEIRA PA-19/06,9
18-Jun-15,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-CAR PARKING-18/06,15
18-Jun-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-HORTISABOR -18/06,37.9
18-Jun-15,10103,Conta Corrente Itau,40404,Outros de Saude,RSHOP-SOHO IBIRAP-18/06,77
18-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -18/06,7.25
19-Jun-15,10103,Conta Corrente Itau,10104,Conta Corrente Banco do Brasil,INT TED D 537690,1100.00
19-Jun-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
19-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,1153.79
19-Jun-15,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-ESTACIONAME-19/06,25
19-Jun-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GENESIO BAR-19/06,18
19-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -19/06,10.8
19-Jun-15,10104,Conta Corrente Banco do Brasil,40705,Outras Despesas,,1100.00
22-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,173.31
22-Jun-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CASA GRANDE-21/06,13.75
22-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-HEXA CONVEN-21/06,8.47
22-Jun-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-HORTISABOR -22/06,29.9
22-Jun-15,10103,Conta Corrente Itau,40201,Supermercado,RSHOP-PAO DE ACUC-21/06,61.2
22-Jun-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-VICA RACA D-21/06,34
22-Jun-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-WARM COM DE-20/06,21
22-Jun-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,4.99
23-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,31.05
23-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -23/06,7.25
23-Jun-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PAES DOCES -23/06,23.8
24-Jun-15,10101,Carteira,10504,Outros Artigos,Fone Sennheiser,400
24-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,123.4
24-Jun-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-A POSTO LG -24/06,70
24-Jun-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-HORTISABOR -24/06,33.4
24-Jun-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO GIRAS-24/06,20
25-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,76.56
25-Jun-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GENIAL -25/06,76.56
26-Jun-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
26-Jun-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,160.46
26-Jun-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-HORTISABOR -26/06,4.5
26-Jun-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-26/06,32.5
26-Jun-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-TIGRAO NOVA-26/06,118.01
29-Jun-15,40701,Juros,10103,Conta Corrente Itau,EST LIS/JUROS,20.65
29-Jun-15,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,20.65
29-Jun-15,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,19.88
29-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -28/06,3.55
29-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -28/06,11.75
29-Jun-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CHURRA E LA-28/06,16.5
29-Jun-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ROTA SUL -27/06,10.5
30-Jun-15,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,97.09
30-Jun-15,10103,Conta Corrente Itau,40708,Nao Classificado,INT PAG TIT BANCO 237,51.74
30-Jun-15,10103,Conta Corrente Itau,20302,Divida com Rose,INT TED 759412,500
30-Jun-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -30/06,77.25
30-Jun-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-30/06,35.2
30-Jun-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO LIS ITAU 15060,2
30-Jun-15,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4caio,1000.00
30-Jun-15,10103,Conta Corrente Itau,40705,Outras de Viagens,TBI 866713881-5 tokpag,40
1-Jul-15,10103,Conta Corrente Itau,40701,Juros,IOF,4.33
1-Jul-15,10103,Conta Corrente Itau,40401,Farmacia,RSHOP-DROGARIA ST-01/07,28
1-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-MTAG BAR E -01/07,57.5
1-Jul-15,10101,Carteira,40705,Outras Despesas,,201
1-Jul-15,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Jul-15,10103,Conta Corrente Itau,10101,Carteira,CXE TEF 168531976-4/500,1
2-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,43.38
2-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -02/07,7.25
2-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-GODERE -02/07,45.3
2-Jul-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 06/15,40
3-Jul-15,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,3671.30
3-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CONFEITARIA-03/07,19
3-Jul-15,10103,Conta Corrente Itau,40203,Delivery,RSHOP-PIZZERIA 19-03/07,109
3-Jul-15,10103,Conta Corrente Itau,40206,Cafes,RSHOP-STAR075 BAN-03/07,10.7
3-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,TBI 560207272-9 tokpag,50
3-Jul-15,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,4000.00
6-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,56.05
6-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-ARMAZEM -05/07,84.7
6-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -05/07,30
6-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BAR DO SEU -07/07,30
6-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-CONVENIENCI-05/07,10.75
6-Jul-15,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,RSHOP-INGRESSOS -05/07,16
6-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFIC FLO-04/07,24.6
7-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,102.65
7-Jul-15,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-ESTACIONAME-07/07,30
7-Jul-15,10103,Conta Corrente Itau,40206,Cafes,RSHOP-OFNER -07/07,8.9
7-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-07/07,25.8
7-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-SHELL -07/07,20
7-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -07/07,7.2
7-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -07/07,10.75
8-Jul-15,10103,Conta Corrente Itau,10104,Conta Corrente Banco do Brasil,DOCD INT617174,250
8-Jul-15,10103,Conta Corrente Itau,40304,IPVA e Outros,INT TED 579612,800
8-Jul-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
8-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,1749.99
8-Jul-15,10103,Conta Corrente Itau,10406,Conta Poupanca,TBI 168531976-4/500,700
8-Jul-15,10406,Conta Poupanca,40705,Outras Despesas,,700
8-Jul-15,10104,Conta Corrente Banco do Brasil,40705,Outras Despesas,,250
10-Jul-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
10-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,532.64
10-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -09/07,180
10-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BAR DO BACA-10/07,65
10-Jul-15,10103,Conta Corrente Itau,40206,Cafes,RSHOP-CAFE E BAR -10/07,17.3
10-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-EMPADA BRAS-10/07,17
10-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-FA LJ ROS -09/07,21.7
10-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-POSTO AGULH-09/07,16.95
10-Jul-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-ROCKTES COM-09/07,64
13-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,287.97
13-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -13/07,12.25
13-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-BAR E LANCH-12/07,30
13-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BAR REBOUCA-11/07,39
13-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-FA LJ APA -12/07,20.15
13-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO BIG D-12/07,162.02
13-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO SANTA-12/07,30
13-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-ROCAL PROD -12/07,12
13-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-ROCAL PROD -12/07,31.25
13-Jul-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-SUSHIMAR CO-11/07,102
14-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,24.5
14-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-14/07,24.5
15-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,21
15-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-FORTUNE PAR-15/07,21
16-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,93.5
16-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-SEU DOMINGO-16/07,80
16-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -16/07,13.5
17-Jul-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
17-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,121.44
17-Jul-15,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-ESTACIONAME-17/07,25
17-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-SOS ESQUENT-17/07,51.45
17-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-TRAPICHE BA-17/07,45
20-Jul-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.01
20-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,233.69
20-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -18/07,35
20-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -20/07,62.25
20-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BAR E LANCH-20/07,16
20-Jul-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-BURGER KING-19/07,28.9
20-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-CLASSE A -18/07,7.25
20-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-18/07,26.3
20-Jul-15,10103,Conta Corrente Itau,40206,Cafes,RSHOP-STAR075 BAN-18/07,30
20-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-WARM COM DE-18/07,14
20-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-WARM COM DE-18/07,14
21-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,19.5
21-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BOMBONIERE -21/07,19.5
22-Jul-15,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.04
22-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,482.08
22-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -22/07,19.65
22-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -22/07,26.6
22-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -22/07,30
22-Jul-15,10103,Conta Corrente Itau,40305,Multas,RSHOP-DETRAN EMB -22/07,85.12
22-Jul-15,10103,Conta Corrente Itau,40305,Multas,RSHOP-DETRAN EMB -22/07,85.12
22-Jul-15,10103,Conta Corrente Itau,40305,Multas,RSHOP-DETRAN EMB -22/07,127.69
22-Jul-15,10103,Conta Corrente Itau,40305,Multas,RSHOP-DETRAN EMB -22/07,191.53
22-Jul-15,10103,Conta Corrente Itau,40305,Multas,RSHOP-DETRAN EMB -22/07,497.85
22-Jul-15,10103,Conta Corrente Itau,40203,Delivery,RSHOP-MONTE VERDE-22/07,47
22-Jul-15,10103,Conta Corrente Itau,10101,Carteira,SAQUE 24H 03353067,100
22-Jul-15,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 168531976-4/500,700
23-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-ALEXANDRE T-23/07,37.95
23-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ALTAS HORAS-24/07,10.5
23-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-PAULO SERGI-23/07,44.1
23-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-PONTO XIS -23/07,40
24-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-CANTINHO DO-24/07,24
27-Jul-15,10103,Conta Corrente Itau,10101,Carteira,CXE 001131 SAQUE 25/07,100
27-Jul-15,20301,Divida com Amauri,10103,Conta Corrente Itau,DOC 1040551AMAURI D CAR,1500.00
27-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BOTECO BELM-25/07,30.8
27-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BOTECO BELM-25/07,53.24
27-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-BOTEQUIM IN-25/07,123.42
27-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-CANTINHO DO-27/07,23.3
27-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-EMPADA BRAS-27/07,10.5
27-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-EMPORIO ARA-27/07,8.5
27-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GAROTA DA U-26/07,36
27-Jul-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-NATURAL LEM-26/07,24.9
27-Jul-15,10103,Conta Corrente Itau,40504,Balada,RSHOP-PAGNET BOAT-25/07,40
27-Jul-15,10103,Conta Corrente Itau,40504,Balada,RSHOP-PAGNET BOAT-26/07,21
27-Jul-15,10103,Conta Corrente Itau,40504,Balada,RSHOP-PAGNET BOAT-26/07,32
27-Jul-15,10103,Conta Corrente Itau,40504,Balada,RSHOP-PAGNET BOAT-26/07,40
27-Jul-15,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-PARME -27/07,19
28-Jul-15,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,342.13
28-Jul-15,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,6.37
28-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -28/07,11.75
28-Jul-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-BRONX -28/07,55
28-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-MUNDO DOS P-28/07,21.5
28-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO ESTRE-28/07,115
28-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO MINUA-28/07,30
28-Jul-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-RODOSNASCK -28/07,25.61
28-Jul-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,4.99
29-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-ELITE MOEMA-29/07,22.3
29-Jul-15,10103,Conta Corrente Itau,40302,Servicos. Mecanica & Lavagem,RSHOP-NIKKEY WASH-29/07,45
29-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-QUITANDINHA-29/07,20
29-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -29/07,8.4
29-Jul-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO LIS ITAU 15070,2
30-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,41.25
30-Jul-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-BEFRESH RES-30/07,55.55
30-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-CONSERVATOR-30/07,8
30-Jul-15,10103,Conta Corrente Itau,40203,Delivery,RSHOP-COOK IN HOM-30/07,20
31-Jul-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,227.5
31-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GENESIO BAR-31/07,80
31-Jul-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GENESIO BAR-31/07,110
31-Jul-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIFICADOR-31/07,10.5
31-Jul-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO DA VI-31/07,20
31-Jul-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -31/07,7
1-Aug-15,10101,Carteira,40705,Outras Despesas,,259.64
1-Aug-15,10101,Carteira,20206,Debitos Profissionais,,740.36
1-Aug-15,30200,Presentes da Familia,10402,Previdencia Privada,,430
3-Aug-15,10103,Conta Corrente Itau,40701,Juros,IOF,0.71
3-Aug-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,73.38
3-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -01/08,30
3-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -02/08,10.25
3-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -03/08,70.15
3-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-HORTISABOR -03/08,29.9
3-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-MISTER POKE-01/08,25
3-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-NHOC NHOC F-01/08,12
3-Aug-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-SACHINHA -02/08,65
3-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-SHELL -01/08,15.5
4-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-HEXA CONVEN-04/08,17.72
4-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-KIRAKU BAR -04/08,64.9
4-Aug-15,10103,Conta Corrente Itau,40201,Supermercado,RSHOP-PAO DE ACUC-04/08,100.47
4-Aug-15,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 07/15,40
5-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-SUBWAY -05/08,19
5-Aug-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-VIOLETA -05/08,63
5-Aug-15,10103,Conta Corrente Itau,10101,Carteira,SAQUE 24H 04392247,100
6-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-BAR E LANCH-06/08,6
6-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-BOX LANCHON-06/08,42
6-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-LANCHES RIO-06/08,43.25
6-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-RESTAURANTE-06/08,22.75
7-Aug-15,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,2584.17
7-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AM PM CONVE-07/08,6.5
7-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-MAXICAR -07/08,50
7-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-RESTAURANTE-07/08,23.9
7-Aug-15,10103,Conta Corrente Itau,40402,Despesas Medicas,TBI 519872017-8 C/C,491.21
7-Aug-15,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,4000.00
10-Aug-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,151.56
10-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BFF -08/08,40
10-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BFF -08/08,40
10-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-LORENA AUTO-08/08,12.24
10-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-MAKIS PLACE-09/08,22.99
10-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-MAX LJ DE -09/08,55.25
10-Aug-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PAES E DOCE-09/08,7.1
10-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-RESTAURANTE-10/08,22.98
10-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-SOUL KITCHE-08/08,20
10-Aug-15,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-SOUL KITCHE-08/08,40
10-Aug-15,10103,Conta Corrente Itau,40504,Balada,RSHOP-SUPER LOFT -09/08,31
11-Aug-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,95.2
11-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-BOLADOS -11/08,22.5
11-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CENTRO AUTO-11/08,35.5
11-Aug-15,10103,Conta Corrente Itau,40203,Delivery,RSHOP-PACO ESFIH-11/08,37.2
12-Aug-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,180.95
12-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -12/08,62.75
12-Aug-15,10103,Conta Corrente Itau,40206,Cafes,RSHOP-BIO CAFETER-12/08,18.5
12-Aug-15,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-BOLADOS -12/08,22.7
12-Aug-15,10103,Conta Corrente Itau,40404,Outros de Saude,RSHOP-SOHO IBIRAP-12/08,77
13-Aug-15,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-VIOLETA -13/08,7.3
14-Aug-15,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,1594.30
14-Aug-15,20206,Debitos Profissionais,10103,Conta Corrente Itau,CEI 000001 DINHEIRO,2000.00
14-Aug-15,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-CASA CLIPPE-14/08,6
14-Aug-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-F MAROUN BA-14/08,30
14-Aug-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-MTAG BAR E -14/08,124
14-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-PAGSEGUROUO-14/08,37.7
14-Aug-15,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-PONTO XIS -14/08,39
14-Aug-15,10103,Conta Corrente Itau,40308,Taxi & Uber,RSHOP-TAXISTA MOI-14/08,21.7
17-Aug-15,10103,Conta Corrente Itau,10101,Carteira,CXE 002386 SAQUE 16/08,100
17-Aug-15,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,311.34
17-Aug-15,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-AUTO POSTO -17/08,60
17-Aug-15,10103,Conta Corrente Itau,40401,Farmacia,RSHOP-DROGARIA CR-16/08,11
17-Aug-15,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-EMPORIO ARA-15/08,19.5
