Data Caixa;CodO;Credito;CodD;Debito;Extrato; Valor 
28-Apr-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MERCATTINO -28/04;26.8
7-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -07/05;38.4
14-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -14/05;21.35
14-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -14/05;33.4
18-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-B W BAR E L-18/05;17
18-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LANCH REST -17/05;37
19-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MATEUS DA C-19/05;25.7
21-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -21/05;34.4
27-May-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -27/05;20.5
1-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CAFE E BAR -30/05;46.48
1-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -01/06;28.9
2-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -02/06;19.9
3-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RASCAL -03/06;92.67
8-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CENTRAL DE -07/06;45
9-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BAR DO BACA-09/06;20.4
10-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BAR RESTAUR-10/06;22
10-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CANTINHO DO-10/06;26.4
11-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BIBI SUCOS -11/06;30.2
12-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CAFE E BAR -12/06;47.3
15-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-14/06;14.3
16-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -16/06;13.9
18-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -18/06;37.9
22-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -22/06;29.9
24-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -24/06;33.4
26-Jun-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -26/06;4.5
2-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-GODERE -02/07;45.3
17-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-TRAPICHE BA-17/07;45
23-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PAULO SERGI-23/07;44.1
24-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CANTINHO DO-24/07;24
27-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CANTINHO DO-27/07;23.3
30-Jul-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BEFRESH RES-30/07;55.55
3-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -03/08;29.9
4-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-KIRAKU BAR -04/08;64.9
5-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-SUBWAY -05/08;19
6-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-06/08;22.75
7-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-07/08;23.9
10-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-10/08;22.98
11-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -11/08;22.5
12-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -12/08;22.7
24-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-24/08;23.22
26-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-COISA BOA -26/08;46.75
27-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -27/08;20.1
31-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -29/08;20.5
31-Aug-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -31/08;22.7
3-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS SUC-03/09;23.3
10-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-10/09;22.03
14-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -14/09;20.5
14-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LANCH REST -13/09;6
14-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LANCH REST -13/09;20
16-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-ZE GORDO -16/09;28
23-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-23/09;23.9
24-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-24/09;25
25-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BAR KARAVEL-25/09;48.5
28-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-26/09;69
29-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-29/09;25
30-Sep-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-VACA VEIA -30/09;50
1-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-01/10;25
2-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-02/10;25
5-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-FRESTO -05/10;29.8
6-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA T-06/10;24.3
7-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-20 VE BAR E-07/10;37.3
7-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MADUREIRA -07/10;31.89
13-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LANCH REST -10/10;60
13-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MADUREIRA -13/10;37.57
15-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-15/10;23.9
16-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -16/10;13.77
16-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-16/10;3.5
16-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-16/10;10.75
19-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZAA 510 -19/10;20.46
23-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RED STEAK B-23/10;49
26-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-26/10;25
27-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZAA 510 -27/10;18.46
28-Oct-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -28/10;29.9
3-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-03/11;27
3-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -31/10;20.3
3-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MARSEILLE R-01/11;36.19
4-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-04/11;55.46
5-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-05/11;23.9
11-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-11/11;27
12-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -12/11;20.1
13-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BIBI RESTAU-13/11;60.15
19-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-DHAIGO SUSH-19/11;38.5
23-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-23/11;24.9
30-Nov-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-30/11;10.75
10-Dec-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RETALHO GOR-10/12;20
14-Dec-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-SUBITO-SHOP-14/12;30.9
18-Dec-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-18/12;7.75
22-Dec-15;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -22/12;22.3
5-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-05/01;15.27
6-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-06/01;21.38
7-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA T-07/01;26
11-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZAA 510 -11/01;23.67
13-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-13/01;19.6
14-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-HORTISABOR -14/01;33.4
15-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-15/01;7.25
18-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-CACHOEIRA N-18/01;24.9
21-Jan-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-RESTAURANTE-21/01;7.25
3-Feb-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MADUREIRA -03/02;39.88
4-Feb-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-AUN RESTAUR-04/02;26
5-Feb-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-DUE MAESTA -05/02;29.04
11-Feb-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-DON MARIANO-11/02;39.11
29-Feb-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZAA 510 -29/02;21.8
3-Mar-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-03/03;23.87
4-Mar-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LBR COMERCI-04/03;20.5
7-Mar-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-07/03;14.53
8-Mar-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-DUE MAESTA -08/03;21.86
7-Apr-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-FIXE -07/04;57
12-Apr-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS -12/04;20.1
22-Apr-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-BOLADOS SUC-22/04;22.7
12-Sep-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-MAYSA DE AR-11/09;42
16-Sep-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-EXECUTIVO P-16/09;15
28-Sep-16;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-REST MAIS S-28/09;17.78
1-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-FRESTO -01/02;32.8
2-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PIZZA A 510-02/02;23.9
2-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-ROSIMA COM -02/02;16.1
3-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-TATA SUSHI -03/02;52.58
8-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-LANCHONETE -08/02;22.4
8-Feb-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-PARA MAO -08/02;18.59
17-Jul-17;10103;Conta Corrente Itau;40202;Alimentacao Trabalho;RSHOP-POLIS SUCOS-15/07;33.5
30-Nov-15;20201;Nubank;40202;Alimentacao Trabalho;Red Steak Burger;54.01
2-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Aun Restaurantes;26
3-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Cachoeira Natural;24.9
3-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Prime Burger;56.1
4-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Befresh Restaurante;58.85
7-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Madeireira;35.25
10-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Aun Restaurantes Baruk;26
10-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Baruk;51.87
10-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;New Dog;42
11-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Pizza A;21.38
12-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Wall Street Bar SP;27.5
15-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Lanch Rest Ministro;20
21-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Marseille Rotisseria;32.23
22-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Pizzaa;23.57
23-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Cachoeira Tropical;26
25-Dec-15;20201;Nubank;40202;Alimentacao Trabalho;Pizzaa;17.05
28-Jan-16;20201;Nubank;40202;Alimentacao Trabalho;Hortisabor;40.9
29-Jan-16;20201;Nubank;40202;Alimentacao Trabalho;Pizza A;20.36
30-Jan-16;20201;Nubank;40202;Alimentacao Trabalho;Cachoeira Natural;24.9
16-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Quinta do Marques;50
16-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Sakagura A;78
19-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Recanto da Pamplona;36
24-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Pizzaa;20.76
25-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Pizza A;22.32
26-Feb-16;20201;Nubank;40202;Alimentacao Trabalho;Due Maesta;32.93
1-Mar-16;20201;Nubank;40202;Alimentacao Trabalho;Red Steak Burger;57.31
8-Mar-16;20201;Nubank;40202;Alimentacao Trabalho;Mantova;45.54
12-Apr-16;20201;Nubank;40202;Alimentacao Trabalho;Vaca Veia;50.42
19-Jul-16;20201;Nubank;40202;Alimentacao Trabalho;;23.6
19-Jul-16;20201;Nubank;40202;Alimentacao Trabalho;;21.8
21-Jul-16;20201;Nubank;40202;Alimentacao Trabalho;;70
22-Jul-16;20201;Nubank;40202;Alimentacao Trabalho;;24
25-Jul-16;20201;Nubank;40202;Alimentacao Trabalho;;43.27
1-Oct-15;20202;Cartao Itau Master;40205;Almocos e Jantares;BRASSERIE LE JAZZ;195.8
4-Oct-15;20202;Cartao Itau Master;40205;Almocos e Jantares;YAMA RESTAURANTES LTDA;23
25-Jun-16;20202;Cartao Itau Master;40205;Almocos e Jantares;RESTAURANTE SPOT;280.5
31-Jul-16;20202;Cartao Itau Master;40205;Almocos e Jantares;MARIA FEIJAO;145
10-Feb-17;20202;Cartao Itau Master;40205;Almocos e Jantares;BIROSCA S2 72.10;72.1
10-Feb-17;20202;Cartao Itau Master;40205;Almocos e Jantares;PROTOTIPO 51.70;51.7
12-Feb-17;20202;Cartao Itau Master;40205;Almocos e Jantares;COOK ARTE COMERCIO DE 196.90;196.9
27-Feb-17;20202;Cartao Itau Master;40205;Almocos e Jantares;TABERNA CASA ANTIGA EM;303.9
3-Mar-17;20202;Cartao Itau Master;40205;Almocos e Jantares;CAPIM SANTO;92.4
2-Apr-17;20202;Cartao Itau Master;40205;Almocos e Jantares;FREVO;59.4
6-Jun-17;20202;Cartao Itau Master;40205;Almocos e Jantares;Temaki Pe AHI;102
17-Mar-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;17/03 CIA DE GASTRON E CULTU 139.70;139.7
29-Mar-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;29/03 VIANA 24.90;24.9
14-Apr-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;14/04 NASHI 55.44;55.44
16-Apr-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;16/04 VINIL BURGER 49.00;49
20-Apr-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;20/04 MORI SUSHI 68.53;68.53
28-Apr-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;ARABIA RESTAURANTE;138.66
29-Apr-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;VINIL BURGER;49
7-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;PANELINHAS DO BRASIL;24.4
15-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;PIZZARIA MONTE VERDE;42
15-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;ST ETIENNE;32.45
21-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;MC DONALDS  HSC;27.5
22-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;Consulado Mineiro;71.39
26-May-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;Insalata;74.1
2-Jun-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;MAKIS PLACE;22.99
11-Jun-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;Z DELI SANDUICHES;149.6
25-Jun-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;PIZZERIA 1900;60
6-Aug-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;MARIA FEIJAO;80
18-Sep-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;OUTBACK BZ 32 VILA OLI;94.66
30-Nov-16;20203;Cartao Itau VISA;40205;Almocos e Jantares;LANCH REST MINISTRO;65.5
23-Mar-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;CHA COMIGO;66.1
23-Mar-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;SUSHI NAKA;49.7
21-Apr-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;BAR DO CICERO;65
22-Apr-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;RESTAURANTE CERVATES;56.25
24-Jun-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;Zdeli;79.75
27-Jul-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;ACLIMACAO BAR E GASTRO;142.67
5-Aug-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;GALETO SAT S;63.5
6-Aug-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;PAO DE ACUCAR 1207;60.79
12-Aug-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;VITORIA MELCER;56
14-Sep-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;Paco Esfiha;10.4
16-Sep-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;RESTAURANTE E PIZZARIA;75
22-Sep-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;MAR SOL SERVICOS DE LA;45
29-Sep-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;BANANA VERDE;115.06
22-Oct-17;20203;Cartao Itau VISA;40205;Almocos e Jantares;SASSA SUSHI;75.65
24-Apr-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-TEMPERO BOM-24/04;40.7
27-Apr-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-YOI ROLL'S -27/04;85.22
11-May-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MODI GASTRO-09/05;100
11-May-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-R13 IBIRAPU-11/05;71
26-May-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-ORIGINAL BU-26/05;54.23
29-May-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-DUQUE BANDE-29/05;50
29-May-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-GALETO CAST-29/05;43.95
5-Jun-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-YAMA RESTAU-04/06;114.4
17-Jun-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MAKIS PLACE-17/06;29.05
10-Jul-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-ROCKTES COM-09/07;64
13-Jul-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-SUSHIMAR CO-11/07;102
20-Jul-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-BURGER KING-19/07;28.9
27-Jul-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-NATURAL LEM-26/07;24.9
28-Jul-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-BRONX -28/07;55
3-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MISTER POKE-01/08;25
6-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-BOX LANCHON-06/08;42
6-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-LANCHES RIO-06/08;43.25
10-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MAKIS PLACE-09/08;22.99
10-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-SOUL KITCHE-08/08;20
10-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-SOUL KITCHE-08/08;40
17-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-RIAN RESTAU-16/08;95.7
24-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-TEMAKI FRY -22/08;54
24-Aug-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-VINIL BURGE-23/08;36
1-Sep-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-LCM PIZZARI-01/09;33
8-Sep-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-SASSA SUSHI-08/09;40
8-Sep-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-TEMAKI -05/09;18.15
14-Sep-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CONSULADO M-12/09;81.04
2-Oct-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;TBI 061751534-1 tokpag;41.7
5-Oct-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-LE PAIN QUO-03/10;41.96
7-Oct-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-KONI STORE -07/10;41.14
14-Oct-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-HAMBURGUERI-14/10;49.06
16-Oct-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-BUTCHER S M-16/10;57.01
3-Nov-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MAKIS PLACE-02/11;30
3-Nov-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-MC DONALDS -02/11;28
3-Nov-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-Z CARNICERI-01/11;59.4
6-Nov-15;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-YAMA RESTAU-06/11;87.82
6-Jan-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-NATURAL DA -06/01;34.2
11-Jan-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-BULLGUER AL-10/01;20
11-Jan-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-THE ASIAN F-10/01;50
20-Jan-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-ALMANARA RE-20/01;39.95
22-Jan-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CONSULADO M-22/01;66
7-Mar-16;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-YOI ROLLS T-05/03;19.69
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -04/02;70
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -04/02;42
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -04/02;53
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -05/02;48
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -05/02;60
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-CHIPTECH -05/02;60
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-LANCHONETE -06/02;25.5
6-Feb-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-RUELLA -04/02;374.96
1-Mar-17;10103;Conta Corrente Itau;40205;Almocos e Jantares;RSHOP-ALMA CHEF -27/02;335.32
24-Nov-15;20201;Nubank;40205;Almocos e Jantares;Lanch Rest Ministo;25
1-Dec-15;20201;Nubank;40205;Almocos e Jantares;Consulado Mineiro;52
17-Dec-15;20201;Nubank;40205;Almocos e Jantares;makis Place;46.64
26-Jan-16;20201;Nubank;40205;Almocos e Jantares;Hamburguinho;30
30-Jan-16;20201;Nubank;40205;Almocos e Jantares;G5 Ponto 5 Bar e Restaurante;189.22
13-Apr-16;20201;Nubank;40205;Almocos e Jantares;Juanitos Empanadas Art;35.2
10-May-16;20201;Nubank;40205;Almocos e Jantares;Buldog;43
23-Feb-17;20201;Nubank;40205;Almocos e Jantares;;158.4
28-Jan-17;30200;Presentes da Familia;40205;Almocos e Jantares;viagem BH;140
29-Mar-16;20203;Cartao Itau VISA;40101;Aluguel;29/03 DELIVERY EX MORUMBI 512.90;250
